"File","trialType","Sequence","trialNum","CV"
"Dog_3","interictal",85,"506",1
"Dog_3","interictal",85,"507",1
"Dog_3","interictal",85,"508",1
"Dog_3","interictal",85,"509",1
"Dog_3","interictal",85,"510",1
"Dog_3","interictal",86,"511",2
"Dog_3","interictal",86,"512",2
"Dog_3","interictal",86,"513",2
"Dog_3","interictal",86,"514",2
"Dog_3","interictal",86,"515",2
"Dog_3","interictal",86,"516",2
"Dog_3","interictal",87,"517",3
"Dog_3","interictal",87,"518",3
"Dog_3","interictal",87,"519",3
"Dog_3","interictal",87,"520",3
"Dog_3","interictal",87,"521",3
"Dog_3","interictal",87,"522",3
"Dog_3","interictal",88,"523",4
"Dog_3","interictal",88,"524",4
"Dog_3","interictal",88,"525",4
"Dog_3","interictal",88,"526",4
"Dog_3","interictal",88,"527",4
"Dog_3","interictal",88,"528",4
"Dog_3","interictal",89,"529",1
"Dog_3","interictal",89,"530",1
"Dog_3","interictal",89,"531",1
"Dog_3","interictal",89,"532",1
"Dog_3","interictal",89,"533",1
"Dog_3","interictal",89,"534",1
"Dog_3","interictal",90,"535",2
"Dog_3","interictal",90,"536",2
"Dog_3","interictal",90,"537",2
"Dog_3","interictal",90,"538",2
"Dog_3","interictal",90,"539",2
"Dog_3","interictal",90,"540",2
"Dog_3","interictal",91,"541",3
"Dog_3","interictal",91,"542",3
"Dog_3","interictal",91,"543",3
"Dog_3","interictal",91,"544",3
"Dog_3","interictal",91,"545",3
"Dog_3","interictal",91,"546",3
"Dog_3","interictal",92,"547",4
"Dog_3","interictal",92,"548",4
"Dog_3","interictal",92,"549",4
"Dog_3","interictal",92,"550",4
"Dog_3","interictal",92,"551",4
"Dog_3","interictal",92,"552",4
"Dog_3","interictal",93,"553",1
"Dog_3","interictal",93,"554",1
"Dog_3","interictal",93,"555",1
"Dog_3","interictal",93,"556",1
"Dog_3","interictal",93,"557",1
"Dog_3","interictal",93,"558",1
"Dog_3","interictal",94,"559",2
"Dog_3","interictal",94,"560",2
"Dog_3","interictal",94,"561",2
"Dog_3","interictal",94,"562",2
"Dog_3","interictal",94,"563",2
"Dog_3","interictal",94,"564",2
"Dog_3","interictal",95,"565",3
"Dog_3","interictal",95,"566",3
"Dog_3","interictal",95,"567",3
"Dog_3","interictal",95,"568",3
"Dog_3","interictal",95,"569",3
"Dog_3","interictal",95,"570",3
"Dog_3","interictal",96,"571",4
"Dog_3","interictal",96,"572",4
"Dog_3","interictal",96,"573",4
"Dog_3","interictal",96,"574",4
"Dog_3","interictal",96,"575",4
"Dog_3","interictal",96,"576",4
"Dog_3","interictal",97,"577",1
"Dog_3","interictal",97,"578",1
"Dog_3","interictal",97,"579",1
"Dog_3","interictal",97,"580",1
"Dog_3","interictal",97,"581",1
"Dog_3","interictal",97,"582",1
"Dog_3","interictal",98,"583",2
"Dog_3","interictal",98,"584",2
"Dog_3","interictal",98,"585",2
"Dog_3","interictal",98,"586",2
"Dog_3","interictal",98,"587",2
"Dog_3","interictal",98,"588",2
"Dog_3","interictal",99,"589",3
"Dog_3","interictal",99,"590",3
"Dog_3","interictal",99,"591",3
"Dog_3","interictal",99,"592",3
"Dog_3","interictal",99,"593",3
"Dog_3","interictal",99,"594",3
"Dog_3","interictal",100,"595",4
"Dog_3","interictal",100,"596",4
"Dog_3","interictal",100,"597",4
"Dog_3","interictal",100,"598",4
"Dog_3","interictal",100,"599",4
"Dog_3","interictal",100,"600",4
"Dog_3","interictal",101,"601",1
"Dog_3","interictal",101,"602",1
"Dog_3","interictal",101,"603",1
"Dog_3","interictal",101,"604",1
"Dog_3","interictal",101,"605",1
"Dog_3","interictal",101,"606",1
"Dog_3","interictal",102,"607",2
"Dog_3","interictal",102,"608",2
"Dog_3","interictal",102,"609",2
"Dog_3","interictal",102,"610",2
"Dog_3","interictal",102,"611",2
"Dog_3","interictal",102,"612",2
"Dog_3","interictal",103,"613",3
"Dog_3","interictal",103,"614",3
"Dog_3","interictal",103,"615",3
"Dog_3","interictal",103,"616",3
"Dog_3","interictal",103,"617",3
"Dog_3","interictal",103,"618",3
"Dog_3","interictal",104,"619",4
"Dog_3","interictal",104,"620",4
"Dog_3","interictal",104,"621",4
"Dog_3","interictal",104,"622",4
"Dog_3","interictal",104,"623",4
"Dog_3","interictal",104,"624",4
"Dog_3","interictal",105,"625",1
"Dog_3","interictal",105,"626",1
"Dog_3","interictal",105,"627",1
"Dog_3","interictal",105,"628",1
"Dog_3","interictal",105,"629",1
"Dog_3","interictal",105,"630",1
"Dog_3","interictal",106,"631",2
"Dog_3","interictal",106,"632",2
"Dog_3","interictal",106,"633",2
"Dog_3","interictal",106,"634",2
"Dog_3","interictal",106,"635",2
"Dog_3","interictal",106,"636",2
"Dog_3","interictal",107,"637",3
"Dog_3","interictal",107,"638",3
"Dog_3","interictal",107,"639",3
"Dog_3","interictal",107,"640",3
"Dog_3","interictal",107,"641",3
"Dog_3","interictal",107,"642",3
"Dog_3","interictal",108,"643",4
"Dog_3","interictal",108,"644",4
"Dog_3","interictal",108,"645",4
"Dog_3","interictal",108,"646",4
"Dog_3","interictal",108,"647",4
"Dog_3","interictal",108,"648",4
"Dog_3","interictal",109,"649",1
"Dog_3","interictal",109,"650",1
"Dog_3","interictal",109,"651",1
"Dog_3","interictal",109,"652",1
"Dog_3","interictal",109,"653",1
"Dog_3","interictal",109,"654",1
"Dog_3","interictal",110,"655",2
"Dog_3","interictal",110,"656",2
"Dog_3","interictal",110,"657",2
"Dog_3","interictal",110,"658",2
"Dog_3","interictal",110,"659",2
"Dog_3","interictal",110,"660",2
"Dog_3","interictal",111,"661",3
"Dog_3","interictal",111,"662",3
"Dog_3","interictal",111,"663",3
"Dog_3","interictal",111,"664",3
"Dog_3","interictal",111,"665",3
"Dog_3","interictal",111,"666",3
"Dog_3","interictal",112,"667",4
"Dog_3","interictal",112,"668",4
"Dog_3","interictal",112,"669",4
"Dog_3","interictal",112,"670",4
"Dog_3","interictal",112,"671",4
"Dog_3","interictal",112,"672",4
"Dog_3","interictal",113,"673",1
"Dog_3","interictal",113,"674",1
"Dog_3","interictal",113,"675",1
"Dog_3","interictal",113,"676",1
"Dog_3","interictal",113,"677",1
"Dog_3","interictal",113,"678",1
"Dog_3","interictal",114,"679",2
"Dog_3","interictal",114,"680",2
"Dog_3","interictal",114,"681",2
"Dog_3","interictal",114,"682",2
"Dog_3","interictal",114,"683",2
"Dog_3","interictal",114,"684",2
"Dog_3","interictal",115,"685",3
"Dog_3","interictal",115,"686",3
"Dog_3","interictal",115,"687",3
"Dog_3","interictal",115,"688",3
"Dog_3","interictal",115,"689",3
"Dog_3","interictal",115,"690",3
"Dog_3","interictal",116,"691",4
"Dog_3","interictal",116,"692",4
"Dog_3","interictal",116,"693",4
"Dog_3","interictal",116,"694",4
"Dog_3","interictal",116,"695",4
"Dog_3","interictal",116,"696",4
"Dog_3","interictal",117,"697",1
"Dog_3","interictal",117,"698",1
"Dog_3","interictal",117,"699",1
"Dog_3","interictal",117,"700",1
"Dog_3","interictal",117,"701",1
"Dog_3","interictal",117,"702",1
"Dog_3","interictal",118,"703",2
"Dog_3","interictal",118,"704",2
"Dog_3","interictal",118,"705",2
"Dog_3","interictal",118,"706",2
"Dog_3","interictal",118,"707",2
"Dog_3","interictal",118,"708",2
"Dog_3","interictal",119,"709",3
"Dog_3","interictal",119,"710",3
"Dog_3","interictal",119,"711",3
"Dog_3","interictal",119,"712",3
"Dog_3","interictal",119,"713",3
"Dog_3","interictal",119,"714",3
"Dog_3","interictal",120,"715",4
"Dog_3","interictal",120,"716",4
"Dog_3","interictal",120,"717",4
"Dog_3","interictal",120,"718",4
"Dog_3","interictal",120,"719",4
"Dog_3","interictal",120,"720",4
"Dog_3","interictal",121,"721",1
"Dog_3","interictal",121,"722",1
"Dog_3","interictal",121,"723",1
"Dog_3","interictal",121,"724",1
"Dog_3","interictal",121,"725",1
"Dog_3","interictal",121,"726",1
"Dog_3","interictal",122,"727",2
"Dog_3","interictal",122,"728",2
"Dog_3","interictal",122,"729",2
"Dog_3","interictal",122,"730",2
"Dog_3","interictal",122,"731",2
"Dog_3","interictal",122,"732",2
"Dog_3","interictal",123,"733",3
"Dog_3","interictal",123,"734",3
"Dog_3","interictal",123,"735",3
"Dog_3","interictal",123,"736",3
"Dog_3","interictal",123,"737",3
"Dog_3","interictal",123,"738",3
"Dog_3","interictal",124,"739",4
"Dog_3","interictal",124,"740",4
"Dog_3","interictal",124,"741",4
"Dog_3","interictal",124,"742",4
"Dog_3","interictal",124,"743",4
"Dog_3","interictal",124,"744",4
"Dog_3","interictal",125,"745",1
"Dog_3","interictal",125,"746",1
"Dog_3","interictal",125,"747",1
"Dog_3","interictal",125,"748",1
"Dog_3","interictal",125,"749",1
"Dog_3","interictal",125,"750",1
"Dog_3","interictal",126,"751",2
"Dog_3","interictal",126,"752",2
"Dog_3","interictal",126,"753",2
"Dog_3","interictal",126,"754",2
"Dog_3","interictal",126,"755",2
"Dog_3","interictal",126,"756",2
"Dog_3","interictal",127,"757",3
"Dog_3","interictal",127,"758",3
"Dog_3","interictal",127,"759",3
"Dog_3","interictal",127,"760",3
"Dog_3","interictal",127,"761",3
"Dog_3","interictal",127,"762",3
"Dog_3","interictal",128,"763",4
"Dog_3","interictal",128,"764",4
"Dog_3","interictal",128,"765",4
"Dog_3","interictal",128,"766",4
"Dog_3","interictal",128,"767",4
"Dog_3","interictal",128,"768",4
"Dog_3","interictal",129,"769",1
"Dog_3","interictal",129,"770",1
"Dog_3","interictal",129,"771",1
"Dog_3","interictal",129,"772",1
"Dog_3","interictal",129,"773",1
"Dog_3","interictal",129,"774",1
"Dog_3","interictal",130,"775",2
"Dog_3","interictal",130,"776",2
"Dog_3","interictal",130,"777",2
"Dog_3","interictal",130,"778",2
"Dog_3","interictal",130,"779",2
"Dog_3","interictal",130,"780",2
"Dog_3","interictal",131,"781",3
"Dog_3","interictal",131,"782",3
"Dog_3","interictal",131,"783",3
"Dog_3","interictal",131,"784",3
"Dog_3","interictal",131,"785",3
"Dog_3","interictal",131,"786",3
"Dog_3","interictal",132,"787",4
"Dog_3","interictal",132,"788",4
"Dog_3","interictal",132,"789",4
"Dog_3","interictal",132,"790",4
"Dog_3","interictal",132,"791",4
"Dog_3","interictal",132,"792",4
"Dog_3","interictal",133,"793",1
"Dog_3","interictal",133,"794",1
"Dog_3","interictal",133,"795",1
"Dog_3","interictal",133,"796",1
"Dog_3","interictal",133,"797",1
"Dog_3","interictal",133,"798",1
"Dog_3","interictal",134,"799",2
"Dog_3","interictal",134,"800",2
"Dog_3","interictal",134,"801",2
"Dog_3","interictal",134,"802",2
"Dog_3","interictal",134,"803",2
"Dog_3","interictal",134,"804",2
"Dog_3","interictal",135,"805",3
"Dog_3","interictal",135,"806",3
"Dog_3","interictal",135,"807",3
"Dog_3","interictal",135,"808",3
"Dog_3","interictal",135,"809",3
"Dog_3","interictal",135,"810",3
"Dog_3","interictal",136,"811",4
"Dog_3","interictal",136,"812",4
"Dog_3","interictal",136,"813",4
"Dog_3","interictal",136,"814",4
"Dog_3","interictal",136,"815",4
"Dog_3","interictal",136,"816",4
"Dog_3","interictal",137,"817",1
"Dog_3","interictal",137,"818",1
"Dog_3","interictal",137,"819",1
"Dog_3","interictal",137,"820",1
"Dog_3","interictal",137,"821",1
"Dog_3","interictal",137,"822",1
"Dog_3","interictal",138,"823",2
"Dog_3","interictal",138,"824",2
"Dog_3","interictal",138,"825",2
"Dog_3","interictal",138,"826",2
"Dog_3","interictal",138,"827",2
"Dog_3","interictal",138,"828",2
"Dog_3","interictal",139,"829",3
"Dog_3","interictal",139,"830",3
"Dog_3","interictal",139,"831",3
"Dog_3","interictal",139,"832",3
"Dog_3","interictal",139,"833",3
"Dog_3","interictal",139,"834",3
"Dog_3","interictal",140,"835",4
"Dog_3","interictal",140,"836",4
"Dog_3","interictal",140,"837",4
"Dog_3","interictal",140,"838",4
"Dog_3","interictal",140,"839",4
"Dog_3","interictal",140,"840",4
"Dog_3","interictal",141,"841",1
"Dog_3","interictal",141,"842",1
"Dog_3","interictal",141,"843",1
"Dog_3","interictal",141,"844",1
"Dog_3","interictal",141,"845",1
"Dog_3","interictal",141,"846",1
"Dog_3","interictal",142,"847",2
"Dog_3","interictal",142,"848",2
"Dog_3","interictal",142,"849",2
"Dog_3","interictal",142,"850",2
"Dog_3","interictal",142,"851",2
"Dog_3","interictal",142,"852",2
"Dog_3","interictal",143,"853",3
"Dog_3","interictal",143,"854",3
"Dog_3","interictal",143,"855",3
"Dog_3","interictal",143,"856",3
"Dog_3","interictal",143,"857",3
"Dog_3","interictal",143,"858",3
"Dog_3","interictal",144,"859",4
"Dog_3","interictal",144,"860",4
"Dog_3","interictal",144,"861",4
"Dog_3","interictal",144,"862",4
"Dog_3","interictal",144,"863",4
"Dog_3","interictal",144,"864",4
"Dog_3","interictal",145,"865",1
"Dog_3","interictal",145,"866",1
"Dog_3","interictal",145,"867",1
"Dog_3","interictal",145,"868",1
"Dog_3","interictal",145,"869",1
"Dog_3","interictal",145,"870",1
"Dog_3","interictal",146,"871",2
"Dog_3","interictal",146,"872",2
"Dog_3","interictal",146,"873",2
"Dog_3","interictal",146,"874",2
"Dog_3","interictal",146,"875",2
"Dog_3","interictal",146,"876",2
"Dog_3","interictal",147,"877",3
"Dog_3","interictal",147,"878",3
"Dog_3","interictal",147,"879",3
"Dog_3","interictal",147,"880",3
"Dog_3","interictal",147,"881",3
"Dog_3","interictal",147,"882",3
"Dog_3","interictal",148,"883",4
"Dog_3","interictal",148,"884",4
"Dog_3","interictal",148,"885",4
"Dog_3","interictal",148,"886",4
"Dog_3","interictal",148,"887",4
"Dog_3","interictal",148,"888",4
"Dog_3","interictal",149,"889",1
"Dog_3","interictal",149,"890",1
"Dog_3","interictal",149,"891",1
"Dog_3","interictal",149,"892",1
"Dog_3","interictal",149,"893",1
"Dog_3","interictal",149,"894",1
"Dog_3","interictal",150,"895",2
"Dog_3","interictal",150,"896",2
"Dog_3","interictal",150,"897",2
"Dog_3","interictal",150,"898",2
"Dog_3","interictal",150,"899",2
"Dog_3","interictal",150,"900",2
"Dog_3","interictal",151,"901",3
"Dog_3","interictal",151,"902",3
"Dog_3","interictal",151,"903",3
"Dog_3","interictal",151,"904",3
"Dog_3","interictal",151,"905",3
"Dog_3","interictal",151,"906",3
"Dog_3","interictal",152,"907",4
"Dog_3","interictal",152,"908",4
"Dog_3","interictal",152,"909",4
"Dog_3","interictal",152,"910",4
"Dog_3","interictal",152,"911",4
"Dog_3","interictal",152,"912",4
"Dog_3","interictal",153,"913",1
"Dog_3","interictal",153,"914",1
"Dog_3","interictal",153,"915",1
"Dog_3","interictal",153,"916",1
"Dog_3","interictal",153,"917",1
"Dog_3","interictal",153,"918",1
"Dog_3","interictal",154,"919",2
"Dog_3","interictal",154,"920",2
"Dog_3","interictal",154,"921",2
"Dog_3","interictal",154,"922",2
"Dog_3","interictal",154,"923",2
"Dog_3","interictal",154,"924",2
"Dog_3","interictal",155,"925",3
"Dog_3","interictal",155,"926",3
"Dog_3","interictal",155,"927",3
"Dog_3","interictal",155,"928",3
"Dog_3","interictal",155,"929",3
"Dog_3","interictal",155,"930",3
"Dog_3","interictal",156,"931",4
"Dog_3","interictal",156,"932",4
"Dog_3","interictal",156,"933",4
"Dog_3","interictal",156,"934",4
"Dog_3","interictal",156,"935",4
"Dog_3","interictal",156,"936",4
"Dog_3","interictal",157,"937",1
"Dog_3","interictal",157,"938",1
"Dog_3","interictal",157,"939",1
"Dog_3","interictal",157,"940",1
"Dog_3","interictal",157,"941",1
"Dog_3","interictal",157,"942",1
"Dog_3","interictal",158,"943",2
"Dog_3","interictal",158,"944",2
"Dog_3","interictal",158,"945",2
"Dog_3","interictal",158,"946",2
"Dog_3","interictal",158,"947",2
"Dog_3","interictal",158,"948",2
"Dog_3","interictal",159,"949",3
"Dog_3","interictal",159,"950",3
"Dog_3","interictal",159,"951",3
"Dog_3","interictal",159,"952",3
"Dog_3","interictal",159,"953",3
"Dog_3","interictal",159,"954",3
"Dog_3","interictal",160,"955",4
"Dog_3","interictal",160,"956",4
"Dog_3","interictal",160,"957",4
"Dog_3","interictal",160,"958",4
"Dog_3","interictal",160,"959",4
"Dog_3","interictal",160,"960",4
"Dog_3","interictal",161,"961",1
"Dog_3","interictal",161,"962",1
"Dog_3","interictal",161,"963",1
"Dog_3","interictal",161,"964",1
"Dog_3","interictal",161,"965",1
"Dog_3","interictal",161,"966",1
"Dog_3","interictal",162,"967",2
"Dog_3","interictal",162,"968",2
"Dog_3","interictal",162,"969",2
"Dog_3","interictal",162,"970",2
"Dog_3","interictal",162,"971",2
"Dog_3","interictal",162,"972",2
"Dog_3","interictal",163,"973",3
"Dog_3","interictal",163,"974",3
"Dog_3","interictal",163,"975",3
"Dog_3","interictal",163,"976",3
"Dog_3","interictal",163,"977",3
"Dog_3","interictal",163,"978",3
"Dog_3","interictal",164,"979",4
"Dog_3","interictal",164,"980",4
"Dog_3","interictal",164,"981",4
"Dog_3","interictal",164,"982",4
"Dog_3","interictal",164,"983",4
"Dog_3","interictal",164,"984",4
"Dog_3","interictal",165,"985",1
"Dog_3","interictal",165,"986",1
"Dog_3","interictal",165,"987",1
"Dog_3","interictal",165,"988",1
"Dog_3","interictal",165,"989",1
"Dog_3","interictal",165,"990",1
"Dog_3","interictal",166,"991",2
"Dog_3","interictal",166,"992",2
"Dog_3","interictal",166,"993",2
"Dog_3","interictal",166,"994",2
"Dog_3","interictal",166,"995",2
"Dog_3","interictal",166,"996",2
"Dog_3","interictal",167,"997",3
"Dog_3","interictal",167,"998",3
"Dog_3","interictal",167,"999",3
"Dog_3","interictal",167,"1000",3
"Dog_3","interictal",167,"1001",3
"Dog_3","interictal",167,"1002",3
"Dog_3","interictal",168,"1003",4
"Dog_3","interictal",168,"1004",4
"Dog_3","interictal",168,"1005",4
"Dog_3","interictal",168,"1006",4
"Dog_3","interictal",168,"1007",4
"Dog_3","interictal",168,"1008",4
"Dog_3","interictal",169,"1009",1
"Dog_3","interictal",169,"1010",1
"Dog_3","interictal",169,"1011",1
"Dog_3","interictal",169,"1012",1
"Dog_3","interictal",169,"1013",1
"Dog_3","interictal",169,"1014",1
"Dog_3","interictal",170,"1015",2
"Dog_3","interictal",170,"1016",2
"Dog_3","interictal",170,"1017",2
"Dog_3","interictal",170,"1018",2
"Dog_3","interictal",170,"1019",2
"Dog_3","interictal",170,"1020",2
"Dog_3","interictal",171,"1021",3
"Dog_3","interictal",171,"1022",3
"Dog_3","interictal",171,"1023",3
"Dog_3","interictal",171,"1024",3
"Dog_3","interictal",171,"1025",3
"Dog_3","interictal",171,"1026",3
"Dog_3","interictal",172,"1027",4
"Dog_3","interictal",172,"1028",4
"Dog_3","interictal",172,"1029",4
"Dog_3","interictal",172,"1030",4
"Dog_3","interictal",172,"1031",4
"Dog_3","interictal",172,"1032",4
"Dog_3","interictal",173,"1033",1
"Dog_3","interictal",173,"1034",1
"Dog_3","interictal",173,"1035",1
"Dog_3","interictal",173,"1036",1
"Dog_3","interictal",173,"1037",1
"Dog_3","interictal",173,"1038",1
"Dog_3","interictal",174,"1039",2
"Dog_3","interictal",174,"1040",2
"Dog_3","interictal",174,"1041",2
"Dog_3","interictal",174,"1042",2
"Dog_3","interictal",174,"1043",2
"Dog_3","interictal",174,"1044",2
"Dog_3","interictal",175,"1045",3
"Dog_3","interictal",175,"1046",3
"Dog_3","interictal",175,"1047",3
"Dog_3","interictal",175,"1048",3
"Dog_3","interictal",175,"1049",3
"Dog_3","interictal",175,"1050",3
"Dog_3","interictal",176,"1051",4
"Dog_3","interictal",176,"1052",4
"Dog_3","interictal",176,"1053",4
"Dog_3","interictal",176,"1054",4
"Dog_3","interictal",176,"1055",4
"Dog_3","interictal",176,"1056",4
"Dog_3","interictal",177,"1057",1
"Dog_3","interictal",177,"1058",1
"Dog_3","interictal",177,"1059",1
"Dog_3","interictal",177,"1060",1
"Dog_3","interictal",177,"1061",1
"Dog_3","interictal",177,"1062",1
"Dog_3","interictal",178,"1063",2
"Dog_3","interictal",178,"1064",2
"Dog_3","interictal",178,"1065",2
"Dog_3","interictal",178,"1066",2
"Dog_3","interictal",178,"1067",2
"Dog_3","interictal",178,"1068",2
"Dog_3","interictal",179,"1069",3
"Dog_3","interictal",179,"1070",3
"Dog_3","interictal",179,"1071",3
"Dog_3","interictal",179,"1072",3
"Dog_3","interictal",179,"1073",3
"Dog_3","interictal",179,"1074",3
"Dog_3","interictal",180,"1075",4
"Dog_3","interictal",180,"1076",4
"Dog_3","interictal",180,"1077",4
"Dog_3","interictal",180,"1078",4
"Dog_3","interictal",180,"1079",4
"Dog_3","interictal",180,"1080",4
"Dog_3","interictal",181,"1081",1
"Dog_3","interictal",181,"1082",1
"Dog_3","interictal",181,"1083",1
"Dog_3","interictal",181,"1084",1
"Dog_3","interictal",181,"1085",1
"Dog_3","interictal",181,"1086",1
"Dog_3","interictal",182,"1087",2
"Dog_3","interictal",182,"1088",2
"Dog_3","interictal",182,"1089",2
"Dog_3","interictal",182,"1090",2
"Dog_3","interictal",182,"1091",2
"Dog_3","interictal",182,"1092",2
"Dog_3","interictal",183,"1093",3
"Dog_3","interictal",183,"1094",3
"Dog_3","interictal",183,"1095",3
"Dog_3","interictal",183,"1096",3
"Dog_3","interictal",183,"1097",3
"Dog_3","interictal",183,"1098",3
"Dog_3","interictal",184,"1099",4
"Dog_3","interictal",184,"1100",4
"Dog_3","interictal",184,"1101",4
"Dog_3","interictal",184,"1102",4
"Dog_3","interictal",184,"1103",4
"Dog_3","interictal",184,"1104",4
"Dog_3","interictal",185,"1105",1
"Dog_3","interictal",185,"1106",1
"Dog_3","interictal",185,"1107",1
"Dog_3","interictal",185,"1108",1
"Dog_3","interictal",185,"1109",1
"Dog_3","interictal",185,"1110",1
"Dog_3","interictal",186,"1111",2
"Dog_3","interictal",186,"1112",2
"Dog_3","interictal",186,"1113",2
"Dog_3","interictal",186,"1114",2
"Dog_3","interictal",186,"1115",2
"Dog_3","interictal",186,"1116",2
"Dog_3","interictal",187,"1117",3
"Dog_3","interictal",187,"1118",3
"Dog_3","interictal",187,"1119",3
"Dog_3","interictal",187,"1120",3
"Dog_3","interictal",187,"1121",3
"Dog_3","interictal",187,"1122",3
"Dog_3","interictal",188,"1123",4
"Dog_3","interictal",188,"1124",4
"Dog_3","interictal",188,"1125",4
"Dog_3","interictal",188,"1126",4
"Dog_3","interictal",188,"1127",4
"Dog_3","interictal",188,"1128",4
"Dog_3","interictal",189,"1129",1
"Dog_3","interictal",189,"1130",1
"Dog_3","interictal",189,"1131",1
"Dog_3","interictal",189,"1132",1
"Dog_3","interictal",189,"1133",1
"Dog_3","interictal",189,"1134",1
"Dog_3","interictal",190,"1135",2
"Dog_3","interictal",190,"1136",2
"Dog_3","interictal",190,"1137",2
"Dog_3","interictal",190,"1138",2
"Dog_3","interictal",190,"1139",2
"Dog_3","interictal",190,"1140",2
"Dog_3","interictal",191,"1141",3
"Dog_3","interictal",191,"1142",3
"Dog_3","interictal",191,"1143",3
"Dog_3","interictal",191,"1144",3
"Dog_3","interictal",191,"1145",3
"Dog_3","interictal",191,"1146",3
"Dog_3","interictal",192,"1147",4
"Dog_3","interictal",192,"1148",4
"Dog_3","interictal",192,"1149",4
"Dog_3","interictal",192,"1150",4
"Dog_3","interictal",192,"1151",4
"Dog_3","interictal",192,"1152",4
"Dog_3","interictal",193,"1153",1
"Dog_3","interictal",193,"1154",1
"Dog_3","interictal",193,"1155",1
"Dog_3","interictal",193,"1156",1
"Dog_3","interictal",193,"1157",1
"Dog_3","interictal",193,"1158",1
"Dog_3","interictal",194,"1159",2
"Dog_3","interictal",194,"1160",2
"Dog_3","interictal",194,"1161",2
"Dog_3","interictal",194,"1162",2
"Dog_3","interictal",194,"1163",2
"Dog_3","interictal",194,"1164",2
"Dog_3","interictal",195,"1165",3
"Dog_3","interictal",195,"1166",3
"Dog_3","interictal",195,"1167",3
"Dog_3","interictal",195,"1168",3
"Dog_3","interictal",195,"1169",3
"Dog_3","interictal",195,"1170",3
"Dog_3","interictal",196,"1171",4
"Dog_3","interictal",196,"1172",4
"Dog_3","interictal",196,"1173",4
"Dog_3","interictal",196,"1174",4
"Dog_3","interictal",196,"1175",4
"Dog_3","interictal",196,"1176",4
"Dog_3","interictal",197,"1177",1
"Dog_3","interictal",197,"1178",1
"Dog_3","interictal",197,"1179",1
"Dog_3","interictal",197,"1180",1
"Dog_3","interictal",197,"1181",1
"Dog_3","interictal",197,"1182",1
"Dog_3","interictal",198,"1183",2
"Dog_3","interictal",198,"1184",2
"Dog_3","interictal",198,"1185",2
"Dog_3","interictal",198,"1186",2
"Dog_3","interictal",198,"1187",2
"Dog_3","interictal",198,"1188",2
"Dog_3","interictal",199,"1189",3
"Dog_3","interictal",199,"1190",3
"Dog_3","interictal",199,"1191",3
"Dog_3","interictal",199,"1192",3
"Dog_3","interictal",199,"1193",3
"Dog_3","interictal",199,"1194",3
"Dog_3","interictal",200,"1195",4
"Dog_3","interictal",200,"1196",4
"Dog_3","interictal",200,"1197",4
"Dog_3","interictal",200,"1198",4
"Dog_3","interictal",200,"1199",4
"Dog_3","interictal",200,"1200",4
"Dog_3","interictal",201,"1201",1
"Dog_3","interictal",201,"1202",1
"Dog_3","interictal",201,"1203",1
"Dog_3","interictal",201,"1204",1
"Dog_3","interictal",201,"1205",1
"Dog_3","interictal",201,"1206",1
"Dog_3","interictal",202,"1207",2
"Dog_3","interictal",202,"1208",2
"Dog_3","interictal",202,"1209",2
"Dog_3","interictal",202,"1210",2
"Dog_3","interictal",202,"1211",2
"Dog_3","interictal",202,"1212",2
"Dog_3","interictal",203,"1213",3
"Dog_3","interictal",203,"1214",3
"Dog_3","interictal",203,"1215",3
"Dog_3","interictal",203,"1216",3
"Dog_3","interictal",203,"1217",3
"Dog_3","interictal",203,"1218",3
"Dog_3","interictal",204,"1219",4
"Dog_3","interictal",204,"1220",4
"Dog_3","interictal",204,"1221",4
"Dog_3","interictal",204,"1222",4
"Dog_3","interictal",204,"1223",4
"Dog_3","interictal",204,"1224",4
"Dog_3","interictal",205,"1225",1
"Dog_3","interictal",205,"1226",1
"Dog_3","interictal",205,"1227",1
"Dog_3","interictal",205,"1228",1
"Dog_3","interictal",205,"1229",1
"Dog_3","interictal",205,"1230",1
"Dog_3","interictal",206,"1231",2
"Dog_3","interictal",206,"1232",2
"Dog_3","interictal",206,"1233",2
"Dog_3","interictal",206,"1234",2
"Dog_3","interictal",206,"1235",2
"Dog_3","interictal",206,"1236",2
"Dog_3","interictal",207,"1237",3
"Dog_3","interictal",207,"1238",3
"Dog_3","interictal",207,"1239",3
"Dog_3","interictal",207,"1240",3
"Dog_3","interictal",207,"1241",3
"Dog_3","interictal",207,"1242",3
"Dog_3","interictal",208,"1243",4
"Dog_3","interictal",208,"1244",4
"Dog_3","interictal",208,"1245",4
"Dog_3","interictal",208,"1246",4
"Dog_3","interictal",208,"1247",4
"Dog_3","interictal",208,"1248",4
"Dog_3","interictal",209,"1249",1
"Dog_3","interictal",209,"1250",1
"Dog_3","interictal",209,"1251",1
"Dog_3","interictal",209,"1252",1
"Dog_3","interictal",209,"1253",1
"Dog_3","interictal",209,"1254",1
"Dog_3","interictal",210,"1255",2
"Dog_3","interictal",210,"1256",2
"Dog_3","interictal",210,"1257",2
"Dog_3","interictal",210,"1258",2
"Dog_3","interictal",210,"1259",2
"Dog_3","interictal",210,"1260",2
"Dog_3","interictal",211,"1261",3
"Dog_3","interictal",211,"1262",3
"Dog_3","interictal",211,"1263",3
"Dog_3","interictal",211,"1264",3
"Dog_3","interictal",211,"1265",3
"Dog_3","interictal",211,"1266",3
